0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0.010126192044894818,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.03291753468150955,0.010126192044894818,0.010126192044894818,0.01747660787056646,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.03291753468150955,0.014848108282135848,0.010126192044894818,0.010126192044894818,0.18190365699658637,0.02116299255462638,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.022222198415558888,0.010126192044894818,0.010126192044894818,0.022189965745375895,0.028081581529618756,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.028361998991956724,0.03822290713790625,0.022191852018784968,0.010126192044894818,0.021066654952065392,0.03634158660288104,0.02676647638690513,0.010126192044894818,0.02881016504218065,1.0000000000000004,0.010126192044894818,0.010126192044894818,0.009912245447592578,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.03175931942331883,0.010126192044894818,0.041219728136884105,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.022130862322684575,0.03946177357832097,0.010126192044894818,0.15458541555762464,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.01620950459835985,0.010126192044894818,0.054295073398290004,0.010126192044894818,0.019181366005692587,0.010126192044894818,0.010126192044894818,0.011078748053833727,0.012271857408203779,0.010126192044894818,0.010126192044894818,0.014227569856112697,0.010126192044894818,0.021131266925384806,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.01986190202050916,0.03420662826452243,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.012227583206697668,0.0051112962879236445,0.054777236482984264,0.031393330693969636,0.07867328836884645,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.008292057698482519,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.03381897572581164,0.01778327406949783,0.010126192044894818,0.03696068475134777,0.010126192044894818,0.015986366416060358,0.0033215850207617592,0.20444988911276898,0.010126192044894818,0.04455227000561844,0.010126192044894818,0.010126192044894818,0.028349963496780425,0.02026339757692769,0.013553880837025823,0.010126192044894818,0.012696217721211992,0.022802305295757865,0.034307960821514084,0.010126192044894818,0.03560855324785821,0.010126192044894818,0.010126192044894818,0.031397545276609755,0.010126192044894818,0.010126192044894818,0.03393404564077337,0.013057354843862194,0.010120643217162772,0.010126192044894818,0.03569980241291605,0.010126192044894818,0.010126192044894818,0.06318828679752791,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.01810291443086211,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.03895717019281913,0.010126192044894818,0.014462536973430294,0.010126192044894818,0.023886369098379618,0.010126192044894818,0.029558942988652314,0.06107463183178616,0.010126192044894818,0.024492763966784008,0.018552743074611616,0.03331671179796847,0.02605411908145552,0.012933939738277923,0.04401150105879485,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.020335043570542444,0.010126192044894818,0.01180115943064408,0.010126192044894818,0.04739967078404979,0.010126192044894818,0.021656538315672713,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.027157990020280524,0.0131035380371988,0.010126192044894818,0.010126192044894818,0.03916604872592294,0.029307011818958603,0.010126192044894818,0.010126192044894818,0.040665421990412454,0.010126192044894818,0.0023537021911750776,0.006617408882840964,0.010126192044894818,0.02787000802568345,0.011666167560804607,0.025188148176751,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.010126192044894818,0.008249497946452708,0.010126192044894818,0.051889349513814916,0.02383994070180851,0.016999518156634166,0.005488039750226696,0.010126192044894818,0.04293417615159156,0.010126192044894818
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.018279769952716993,0.0,0.0,1.0,0.014847600488746244,0.010126192044894818,1.0,1.0,0.012293205096002843,1.0,1.0,1.0,0.02105690032142822,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01466401041954779,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.015132519096977127,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01336917077465646,1.0,1.0,0.01412986021486434,1.0,1.0,0.0,0.0,0.0,1.0,0.012182736643013085,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.014073165789880226,0.0,1.0,1.0,0.0,0.013121543776395843,1.0,1.0,0.0,1.0,0.0166257825044543,0.0,1.0,0.0,0.0100387472030484,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0149330003783476,0.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.018279769952716993,0.0,0.0,1.0,0.014847600488746244,0.010126192044894818,1.0,1.0,0.012293205096002843,1.0,1.0,1.0,0.02105690032142822,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01466401041954779,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.015132519096977127,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01336917077465646,1.0,1.0,0.01412986021486434,1.0,1.0,0.0,0.0,0.0,1.0,0.012182736643013085,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.014073165789880226,0.0,1.0,1.0,0.0,0.013121543776395843,1.0,1.0,0.0,1.0,0.0166257825044543,0.0,1.0,0.0,0.0100387472030484,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0149330003783476,0.0,0.0,0.0,1.0,0.0,1.0
0.012293205096002843,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.05980185049521361,0.012293205096002843,0.012293205096002843,0.08617429801706095,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.05980185049521361,0.0748830471097657,0.012293205096002843,0.012293205096002843,0.09861956341163998,0.05503405654361395,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.07403456297207191,0.012293205096002843,0.012293205096002843,0.07660262837637814,0.1086747854753799,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.03482450727564721,0.05028710354918129,0.03602990114798773,0.012293205096002843,0.05872774010217043,0.03547624193701579,0.009062803074754265,0.012293205096002843,0.04134902558853165,0.009912245447592578,0.012293205096002843,0.012293205096002843,0.9999999999999996,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.04426701499655571,0.012293205096002843,0.05033028809537785,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.060002419721654536,0.02794330620210295,0.012293205096002843,0.07000487766574358,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.04395317612198515,0.012293205096002843,0.04852313298881756,0.012293205096002843,0.014979483352573092,0.012293205096002843,0.012293205096002843,0.039523452172994245,0.01838753738758864,0.012293205096002843,0.012293205096002843,0.059434578998894046,0.012293205096002843,0.02064449856742101,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.038746496520123186,0.05275609400645086,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.041789515508329156,0.06260672974821294,0.03488800661263966,0.029989540596996822,0.0461005109502553,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.060923337587616457,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.015650643456192957,0.030434420151704174,0.012293205096002843,0.039844556198618736,0.012293205096002843,0.03566095585523938,0.016493722769215114,0.03167312609238178,0.012293205096002843,0.0417651375585572,0.012293205096002843,0.012293205096002843,0.06825550211073492,0.0484394888546853,0.0437005454543734,0.012293205096002843,0.045048859888518596,0.08077398849991674,0.039441092312895554,0.012293205096002843,0.045280075709097076,0.012293205096002843,0.012293205096002843,0.0544543840095781,0.012293205096002843,0.012293205096002843,0.05767556727095969,0.028647109440690804,0.00459834891938565,0.012293205096002843,0.038083320846658296,0.012293205096002843,0.012293205096002843,0.09021690881285517,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.07540612393794831,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.07187281872298726,0.012293205096002843,0.044126414903810654,0.012293205096002843,0.09689582425239314,0.012293205096002843,0.12388540448621,0.06851376161618622,0.012293205096002843,0.03619213615369461,0.022677745390188377,0.04840975830619005,0.09684713666806391,0.05355287552953912,0.04536788044325866,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.07308358913270963,0.012293205096002843,0.035648507091637235,0.012293205096002843,0.07346336749817249,0.012293205096002843,0.0647780101796076,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.021000233048114055,0.055237701004204005,0.012293205096002843,0.012293205096002843,0.03342048125901137,0.01085884422084855,0.012293205096002843,0.012293205096002843,0.07334710881135566,0.012293205096002843,0.03317388941888511,0.07876401161126644,0.012293205096002843,0.12344425456309902,0.016669928842155436,0.03423246568324562,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.012293205096002843,0.04375180375825665,0.012293205096002843,0.02742090447831432,0.00551406706896299,0.02340532990882472,0.051847592786332344,0.012293205096002843,0.03443592796049062,0.012293205096002843
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.018279769952716993,0.0,0.0,1.0,0.014847600488746244,0.010126192044894818,1.0,1.0,0.012293205096002843,1.0,1.0,1.0,0.02105690032142822,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01466401041954779,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.015132519096977127,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01336917077465646,1.0,1.0,0.01412986021486434,1.0,1.0,0.0,0.0,0.0,1.0,0.012182736643013085,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.014073165789880226,0.0,1.0,1.0,0.0,0.013121543776395843,1.0,1.0,0.0,1.0,0.0166257825044543,0.0,1.0,0.0,0.0100387472030484,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0149330003783476,0.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.018279769952716993,0.0,0.0,1.0,0.014847600488746244,0.010126192044894818,1.0,1.0,0.012293205096002843,1.0,1.0,1.0,0.02105690032142822,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01466401041954779,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.015132519096977127,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01336917077465646,1.0,1.0,0.01412986021486434,1.0,1.0,0.0,0.0,0.0,1.0,0.012182736643013085,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.014073165789880226,0.0,1.0,1.0,0.0,0.013121543776395843,1.0,1.0,0.0,1.0,0.0166257825044543,0.0,1.0,0.0,0.0100387472030484,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0149330003783476,0.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.018279769952716993,0.0,0.0,1.0,0.014847600488746244,0.010126192044894818,1.0,1.0,0.012293205096002843,1.0,1.0,1.0,0.02105690032142822,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01466401041954779,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.015132519096977127,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01336917077465646,1.0,1.0,0.01412986021486434,1.0,1.0,0.0,0.0,0.0,1.0,0.012182736643013085,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.014073165789880226,0.0,1.0,1.0,0.0,0.013121543776395843,1.0,1.0,0.0,1.0,0.0166257825044543,0.0,1.0,0.0,0.0100387472030484,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0149330003783476,0.0,0.0,0.0,1.0,0.0,1.0
0.02105690032142822,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.14814314681973167,0.02105690032142822,0.02105690032142822,0.10898663988747136,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.14814314681973167,0.12400106762570828,0.02105690032142822,0.02105690032142822,0.11466733279649793,0.12775550491684665,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.05673504993334938,0.02105690032142822,0.02105690032142822,0.08075365172980178,0.11831902937937996,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.04804815318120506,0.29718602896465013,0.04841526507558856,0.02105690032142822,0.05962924797557605,0.10114841531066564,0.04887408337712903,0.02105690032142822,0.030693673069551987,0.03175931942331883,0.02105690032142822,0.02105690032142822,0.04426701499655571,0.02105690032142822,0.02105690032142822,0.02105690032142822,1.0000000000000002,0.02105690032142822,0.29744124039841763,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.08412938165239323,0.06413169731260882,0.02105690032142822,0.051365064462799974,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.1466173908717283,0.02105690032142822,0.06457139189930187,0.02105690032142822,0.1824763391685421,0.02105690032142822,0.02105690032142822,0.017796843392524114,0.09989413542941877,0.02105690032142822,0.02105690032142822,0.058520664224362445,0.02105690032142822,0.03987112095206313,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.10591139606145923,0.09123003035069309,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.03976197582108903,0.018171203158746988,0.045527112989117206,0.11134502430194795,0.07814207407699159,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.12692006513322118,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.13726980995815002,0.037695432585039136,0.02105690032142822,0.08537110014952491,0.02105690032142822,0.06825196959550306,0.00843145052782739,0.04320013875369663,0.02105690032142822,0.10879214459587701,0.02105690032142822,0.02105690032142822,0.15552054472586369,0.06502471578294865,0.023159874575282943,0.02105690032142822,0.0496814619757674,0.12784642450182285,0.08552648102106107,0.02105690032142822,0.0517996175068063,0.02105690032142822,0.02105690032142822,0.030881872895802378,0.02105690032142822,0.02105690032142822,0.07099090895452063,0.07456176187939796,0.0,0.02105690032142822,0.09396214630445143,0.02105690032142822,0.02105690032142822,0.11766984584097975,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.056971492556466885,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.12439103480679446,0.02105690032142822,0.035865688769053015,0.02105690032142822,0.13196550624432768,0.02105690032142822,0.09744081721913217,0.08545262935814081,0.02105690032142822,0.04167264482416479,0.06562026736359021,0.01865150678581138,0.1318991970740059,0.07158550846165361,0.13052948785115825,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.048519003366260534,0.02105690032142822,0.042221412251189576,0.02105690032142822,0.03236355063254511,0.02105690032142822,0.09034083310638973,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.03409106266943058,0.02682830728852949,0.02105690032142822,0.02105690032142822,0.08266510111562046,0.06943151389485028,0.02105690032142822,0.02105690032142822,0.12498804600834822,0.02105690032142822,0.023750321760249934,0.032946815383701145,0.02105690032142822,0.06912355128069597,0.01342361276842181,0.0290770696625624,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.02105690032142822,0.046081732590528036,0.02105690032142822,0.019175557354465408,0.03552842091196197,0.035051716948256685,0.09435366741554259,0.02105690032142822,0.009404126924466934,0.02105690032142822
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.018279769952716993,0.0,0.0,1.0,0.014847600488746244,0.010126192044894818,1.0,1.0,0.012293205096002843,1.0,1.0,1.0,0.02105690032142822,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01466401041954779,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.015132519096977127,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01336917077465646,1.0,1.0,0.01412986021486434,1.0,1.0,0.0,0.0,0.0,1.0,0.012182736643013085,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.014073165789880226,0.0,1.0,1.0,0.0,0.013121543776395843,1.0,1.0,0.0,1.0,0.0166257825044543,0.0,1.0,0.0,0.0100387472030484,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0149330003783476,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.23477431905975918,0.0,0.0,0.10203093513911124,0.0,0.0,0.0,0.0,0.23477431905975918,0.2443633214635242,0.0,0.0,0.1588466085472784,0.15619925735154655,0.0,0.0,0.0,0.0,0.0,0.1316579779718196,0.0,0.0,0.13533516620611513,0.114440059812678,0.0,0.0,0.0,0.0,0.0,0.0870335557783595,0.979418669748502,0.2235857211700546,0.0,0.09427907268945465,0.0814676852541767,0.039312052646118104,0.0,0.05034299595853245,0.041219728136884105,0.0,0.0,0.05033028809537785,0.0,0.0,0.0,0.29744124039841763,0.0,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0708601115354926,0.13262332640756624,0.0,0.10874408773091986,0.0,0.0,0.0,0.1818728435327654,0.0,0.11251058571468886,0.0,0.11803032098233197,0.0,0.0,0.010665359292519716,0.12844952313320412,0.0,0.0,0.10512643843766255,0.0,0.15322383171839057,0.0,0.0,0.0,0.12778100847852983,0.13273156123271077,0.0,0.0,0.0,0.12207773421772014,0.08316846498160274,0.13192710648145756,0.1705360714889956,0.09315433419017456,0.0,0.0,0.0,0.0,0.28005196527550724,0.0,0.0,0.0,0.14019476137063924,0.10739464043449558,0.0,0.14130135352203893,0.0,0.15129403288952942,0.022397348804263903,0.04089427815996828,0.0,0.06798831780356564,0.0,0.0,0.2246655838612533,0.07801102752844823,0.022106758847458587,0.0,0.06279539855102996,0.18478962478838332,0.12131837644218618,0.0,0.054299343633206015,0.0,0.0,0.11906339172434487,0.0,0.0,0.0914932327192491,0.08666294183566926,0.005827316758688533,0.0,0.08057153108706194,0.0,0.0,0.13237044424590103,0.0,0.0,0.0,0.08317210615564394,0.0,0.0,0.0,0.19013685928532373,0.0,0.0754687108312622,0.0,0.15347992968230947,0.0,0.19840579029144664,0.1308066046996652,0.0,0.08380849940423264,0.09868514462980843,0.05876612896002817,0.1679199797701165,0.1845548148931672,0.14954840812187337,0.0,0.0,0.0,0.08118009783801779,0.0,0.07219815270700226,0.0,0.04851670683935083,0.0,0.20971418063267386,0.0,0.0,0.0,0.1268806191485146,0.03797741268741298,0.0,0.0,0.06069893155364706,0.05361406033115102,0.0,0.0,0.20933104870952707,0.0,0.09548525553932419,0.09914709478304151,0.0,0.18209766616226844,0.06406861008916899,0.07064602174169721,0.0,0.0,0.0,0.0,0.0,0.0486222494343418,0.0,0.05384692476532908,0.07448227809469128,0.046504882526471295,0.05700941750818849,0.0,0.038836048611090676,0.0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.018279769952716993,0.0,0.0,1.0,0.014847600488746244,0.010126192044894818,1.0,1.0,0.012293205096002843,1.0,1.0,1.0,0.02105690032142822,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01466401041954779,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.015132519096977127,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01336917077465646,1.0,1.0,0.01412986021486434,1.0,1.0,0.0,0.0,0.0,1.0,0.012182736643013085,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.014073165789880226,0.0,1.0,1.0,0.0,0.013121543776395843,1.0,1.0,0.0,1.0,0.0166257825044543,0.0,1.0,0.0,0.0100387472030484,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0149330003783476,0.0,0.0,0.0,1.0,0.0,1.0
