0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161
1.0,0.039782323915953446,0.06674637123762057,0.08744023163728905,0.15498757600852014,0.0,0.13558904694978874,0.07206815755833441,0.10714428567995463,0.03201034170672543,0.07535070104280077,0.1797776083399506,0.010613912350839317,0.0,0.0,0.0,0.06299729197776666,0.09654307460102737,0.006130105578917419,0.14712329811743521,0.11685031583473407,0.08097468180128022,0.06335266816617627,0.0,0.0281070878191161,0.10648928230433047,0.0,0.18751849851301688,0.020872216389603557,0.14987726574209023,0.0,0.09941638381665827,0.14484662859065434,0.0,0.04457427652748243,0.09559819566894977,0.006717762850115574,0.046692543478276526,0.036318202312499145,0.05981435112874197,0.045916605145410405,0.0,0.04352400663899822,0.09820691197403776,0.0,0.009393365904173173,0.13118484430781585,0.10559614691110068,0.034297246015957315,0.02518158378107043,0.04663277318810469,0.06460129323111084,0.008369903697089488,0.10190507955119965,0.0,0.06013394537543278,0.01643581640189579,0.0,0.002957591395182431,0.12288803309567464,0.0,0.0,0.12288803309567464,0.0,0.011951953066711462,0.002957591395182431,0.0,0.0,0.0,0.012771756275694,0.0,0.0,0.0,0.0,0.06874811559958965,0.19220680747694366,0.23800779492614157,0.19220680747694366,0.15694740429539367,0.0,0.0,0.028320373624952957,0.02378870956322223,0.03632274012977031,0.0,0.021841896255186125,0.06378230766605619,0.03044551749986213,0.026767833183136264,0.02803171278934893,0.05665877954180008,0.06923792230354538,0.0,0.037109139075979534,0.023846686530718614,0.03800522768245068,0.0,0.03132306555836168,0.0,0.07496575716036777,0.0,0.0,0.0,0.0,0.026868209876065616,0.012538777064178675,0.0,0.0,0.05718604651340085,0.1329051376025389,0.19127774742267434,0.004750735595745776,0.005612302096698656,0.0,0.0,0.0,0.01896296876170954,0.0,0.01439601676176436,0.07447181156528952,0.04214399371162053,0.012590842895514806,0.0,0.012590842895514806,0.042565958098530234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01731159003693372,0.018725622268178272,0.05946363495899995,0.04808043041314595,0.08954147142638118,0.08277623969601035,0.2039555471618853,0.09870397953143926,0.03841549822821698,0.08703644547824517,0.011573012562069012,0.0,0.03340162041173636,0.04022830863584541,0.018556970830283296,0.016139567935739108,0.0,0.08955733005227935,0.055812645191836395,0.11960296945530809,0.04232683239090637,0.0,0.0,0.0,0.0,0.012845819577194018,0.0,0.0,0.014864827248319014,0.008121832152376643
0.039782323915953446,1.0000000000000002,0.05772549964315734,0.09445064770644454,0.058325582100432954,0.0,0.035633580145461495,0.050722426876192515,0.033599782079286676,0.043320995239723124,0.05751949194520286,0.03811458218205232,0.011912707962443373,0.0,0.0,0.0,0.1240693146989508,0.04970319581135321,0.005662452487849986,0.11715258729764887,0.05621263505019391,0.06783523256858277,0.001876247478549565,0.0,0.02998169528908146,0.09267797443311748,0.0,0.05723789304752099,0.056314849569992505,0.06962385671492952,0.0,0.029441548444851598,0.09555911219122044,0.07047089763209104,0.026397575073796496,0.12961928981912138,0.06521191108765119,0.012259068664419562,0.15945663458361625,0.0,0.03783910181678665,0.0,0.07693654799904087,0.059715308223284164,0.0,0.01647305140301008,0.10437788651161774,0.03464614343625379,0.056198524606709606,0.02424139500499329,0.037877312787638694,0.04256632708746741,0.016204157638260934,0.0173448549398208,0.0,0.034191124933892425,0.04739359100660123,0.0,0.0275628472158434,0.05089537824391376,0.0,0.0,0.05089537824391376,0.0,0.023527143384506188,0.0275628472158434,0.0,0.0,0.0,0.018595765852190273,0.0,0.0,0.0,0.0,0.09824750868884506,0.042067672121606024,0.0798911543770307,0.042067672121606024,0.09864246585399078,0.0,0.0,0.027259870606199856,0.03901703074162806,0.032554578973163,0.0,0.04476232299487296,0.046482571509051177,0.041078260056683046,0.08192156235988525,0.029814234397778087,0.15161846795923895,0.04403468891555282,0.0,0.11351037293895265,0.023859576077929337,0.018021816779687717,0.0,0.0318053996148502,0.0,0.03914729251472456,0.0,0.0,0.0,0.0,0.03277839668790084,0.006642630721896587,0.0,0.0,0.015256646069669347,0.05564742035106662,0.07530239273542624,0.03768218580243061,0.0,0.0,0.0,0.0,0.024677667210595215,0.0,0.025538676188220744,0.031744412923770726,0.05298206401006125,0.019458804035994644,0.0,0.019458804035994644,0.04174774903448792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02854293036651704,0.03070405906495944,0.01952310256144014,0.036847596324438014,0.05912453031996712,0.12726327439345653,0.09621451466607521,0.028182781420414634,0.06281086637129633,0.06619896832172831,0.0031925655887233982,0.0,0.05471152574647378,0.02636506967448697,0.028376953539062017,0.037043255158543564,0.0,0.04747112581094368,0.008469724633175345,0.026487872381696795,0.06691614188381503,0.0,0.0,0.0,0.0,0.032224210904693455,0.0,0.0,0.1417966362151302,0.05226381505182313
0.06674637123762057,0.05772549964315734,1.0000000000000002,0.06516951957505361,0.09385085285252985,0.0,0.016427587133895062,0.09596028431358052,0.036347885382316876,0.048730057783770264,0.09313363231311152,0.04029042473207489,0.019954632652726997,0.0,0.0,0.0,0.04101916947090438,0.03759765532314222,0.041249787172223676,0.03487934570441309,0.06712486256740324,0.026838329893205497,0.0726200354857761,0.0,0.022188512949766058,0.01623275737834971,0.0,0.029995790819234088,0.01393751288156486,0.17396296964187244,0.0,0.012220908529711872,0.0718378465275728,0.02394344317491981,0.03160533496714556,0.08136611663541388,0.011573379968078789,0.2775816712562828,0.09396538655211865,0.008210405389710553,0.010149217567939784,0.0,0.05224852995237824,0.05287358599756834,0.0,0.015598054456333539,0.04552612354070112,0.2801336263563256,0.09900194042547558,0.035496906919289535,0.09054501092582533,0.057357471003238396,0.0041207588162263855,0.029805228231182552,0.0,0.03217041560422789,0.00828167895821503,0.0,0.016127696094058216,0.07078416227928788,0.0,0.0,0.07078416227928788,0.0,0.021946452868655243,0.016127696094058216,0.0,0.0,0.0,0.026549967858122577,0.0,0.0,0.0,0.0,0.03520956424420584,0.024581175705205075,0.0448786729415969,0.024581175705205075,0.049263746851272876,0.0,0.0,0.02533719123821334,0.025061079327176508,0.07933642972024701,0.0,0.008625417742621651,0.059436416352739066,0.018545072538862485,0.014530822121193188,0.005740022639286259,0.042277004236670836,0.03527036870998968,0.0,0.027030082268582032,0.013901482688149657,0.014961900373051645,0.0,0.014009888566789738,0.0,0.05615662072745262,0.0,0.0,0.0,0.0,0.025758635083844832,0.004468091338478013,0.0,0.0,0.09863307574480629,0.01671492095989333,0.11557017024380888,0.007369093195751624,0.0,0.0,0.0,0.0,0.015733526302026107,0.0,0.018909717183236814,0.02489644485782392,0.06893862087911432,0.0082029728148523,0.0,0.0082029728148523,0.01810844742490948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016232772872004733,0.011873015857094242,0.05342002852693815,0.012930407152105826,0.03210389664173026,0.03568177646484074,0.0486885969421776,0.10421678141489123,0.02184316184972481,0.035185227063241564,0.004308312531020461,0.0,0.07224616981239944,0.02622841774606446,0.01890329279377552,0.009703694536626456,0.0,0.0683262407166654,0.03205832198359541,0.08961490982178917,0.015695231470637772,0.0,0.0,0.0,0.0,0.005652789229876947,0.0,0.0,0.024343679355947424,0.012723726499483902
0.08744023163728905,0.09445064770644454,0.06516951957505361,0.9999999999999996,0.09562383454114877,0.0,0.06612505997577828,0.09815510713535458,0.02515484893538284,0.02236804235443154,0.044306620077389856,0.049737787777453336,0.0,0.0,0.0,0.0,0.024809532295622064,0.05229229325616676,0.02758523552883179,0.06294812631467533,0.026950548596549335,0.04869922747440829,0.09830019938325153,0.0,0.0364627229723399,0.10372063754888569,0.0,0.09792115704291139,0.07964570012692253,0.08320771978251687,0.0,0.043753713531434486,0.05929111725914009,0.011037485111984779,0.02386687780571398,0.12270619518697383,0.037186430106943745,0.02452235712338223,0.03207472522045119,0.012825943643274901,0.02208343632462947,0.0,0.0021520251278731007,0.0729484989882044,0.0,0.00960893547766494,0.026930370524653687,0.04847802551036735,0.05078546737599922,0.0,0.04776721751960772,0.028930238358813327,0.01834120899683845,0.029777999544772057,0.0,0.043113467852141936,0.04403678168812053,0.0,0.005013129528910929,0.06955492885901379,0.0,0.0,0.06955492885901379,0.0,0.0192216100895718,0.005013129528910929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030921634164771176,0.06772726334040267,0.09635101733490728,0.06772726334040267,0.0978650873924713,0.0,0.0,0.009063644884116272,0.03840128033524406,0.014980613991314218,0.0,0.022103407463938567,0.013836057379484793,0.02551711416314642,0.09058207587343343,0.05482348321289912,0.036251079122254205,0.016495352023141802,0.0,0.00321376923476427,0.01853878364225784,0.01102674308240307,0.0,0.03568314624152469,0.0,0.041387397100489984,0.0,0.0,0.0,0.0,0.017751093616477556,0.0,0.0,0.0,0.01835521066807277,0.051559032657847705,0.0781186064407773,0.047570026761984865,0.0,0.0,0.0,0.0,0.0437333964188617,0.0,0.008264805713806065,0.035609991692209464,0.0429687301125089,0.0,0.0,0.0,0.0228456771350234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012012387954615782,0.0029776133535666873,0.02448253915527102,0.0386712983885262,0.05422465877871089,0.1348734342668042,0.12000952688491498,0.05488222261213588,0.03328014795439475,0.08073869208359624,0.005561526592988051,0.0,0.015344173079702064,0.004807435017702955,0.020477754852919302,0.022476003337640934,0.0,0.04267617351136717,0.03198212253437289,0.03372404569959234,0.026811698189386814,0.0,0.0,0.0,0.0,0.018645969608770407,0.0,0.0,0.04303458992038549,0.04836910678057044
0.15498757600852014,0.058325582100432954,0.09385085285252985,0.09562383454114877,1.0,0.0,0.15704227289606457,0.08048685490702939,0.07071090294053656,0.04051805022618331,0.06939551594554787,0.0979998899348988,0.021755135036283676,0.0,0.0,0.0,0.07703404918706662,0.15986961581775413,0.10376677107065381,0.1127352906903552,0.05642343993486953,0.1415488358623025,0.06049532089775193,0.0,0.026216679821929784,0.07419891014758487,0.0,0.12093412367972858,0.029435031566183302,0.0996902821690014,0.0,0.019784496071750157,0.13042574177404387,0.03971169680090757,0.017204048969469875,0.02714631503904003,0.022683606279155447,0.016783545101014243,0.050089371629229405,0.060895990695002546,0.04278195005392006,0.0,0.061001897024235995,0.06533424952757629,0.0,0.00569438718073132,0.07470546521810423,0.10986702442245007,0.06262449082683295,0.028828007515840654,0.05628346350916149,0.042046725064945854,0.017247517996060394,0.11964313688569939,0.0,0.044699962563034414,0.015340315761129214,0.0,0.022973921660410283,0.15206450652754244,0.0,0.0,0.15206450652754244,0.0,0.007513443240631598,0.022973921660410283,0.0,0.0,0.0,0.035564256914010106,0.0,0.0,0.0,0.0,0.0304383173040442,0.15436729736974883,0.1749722226961933,0.15436729736974883,0.11492262161019215,0.0,0.0,0.014799390561875953,0.04220231007244315,0.02930336522154952,0.0,0.01424647363590062,0.030247501245557577,0.01963161685959431,0.04623480424790351,0.028669288695212087,0.053609315488300106,0.043685576626600026,0.0,0.04647749473062824,0.00590982011026533,0.019749300060176594,0.0,0.04781303909978229,0.0,0.08588824522654179,0.0,0.0,0.0,0.0,0.04974538578603811,0.002367108179521334,0.0,0.0,0.0889796782419395,0.0919210415216735,0.15709263039826088,0.034368768973753405,0.0,0.0,0.0,0.0,0.010678311855764526,0.0,0.028225302588043483,0.0669892938329616,0.05488710928373091,0.011683031271841147,0.0,0.011683031271841147,0.0295082322512277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008502961672473934,0.02382754410313961,0.08401509554381129,0.04449360606291796,0.08612279798768052,0.06677050228511432,0.14531253043848863,0.08759265286293874,0.09670900145475542,0.08905793369235426,0.011738050424632936,0.0,0.0445523173423507,0.043463417335759535,0.06929285453823428,0.026270491881072985,0.0,0.06801563647883073,0.025857548715986153,0.04763943121894121,0.028105082969776624,0.0,0.0,0.0,0.0,0.039849146573653765,0.0,0.0,0.0221244245794706,0.00822788989837176
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.014081468230011452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.014570966881312162,0.0,1.0,0.029679241733027776,0.0,0.0,0.0,0.0,0.012048739892629204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.012752569680676085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013809301253925045,1.0,0.0,0.0,1.0,0.021231584322542744,0.0,1.0,1.0,0.0,1.0,0.0,0.021231584322542744,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.01586654823361057,0.0,0.01586654823361057,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02509918554934223,0.020310002089960272,1.0,0.0,0.0,0.0,1.0,0.05682069752532974,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.018971861811236317,1.0,0.0,0.0,0.0,0.022970344207542254,0.0,0.022970344207542254,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.012731865298375463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02298588409968904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.13558904694978874,0.035633580145461495,0.016427587133895062,0.06612505997577828,0.15704227289606457,0.0,1.0,0.06091648809335148,0.07998373103552137,0.011249574518917674,0.03676888438311904,0.09951715527666183,0.020136295468743685,0.0,0.0,0.0,0.04799660663386407,0.07469324718663772,0.00935750173431656,0.12434304968981363,0.05748892000982508,0.06349024610704722,0.046737855187792915,0.0,0.007138453885631885,0.04491013047504715,0.0,0.10757323169312193,0.016580200986999027,0.0603987299012755,0.0,0.09243730885032041,0.07881533674063154,0.023979389009858548,0.010500539222372438,0.03758906864051687,0.01512803871433213,0.03571394706626292,0.013232030279322349,0.0326159234208972,0.14378175829376288,0.0,0.06170455388863791,0.07576135088502234,0.0,0.005056567558930459,0.03474089357808756,0.06397427539466152,0.015647574809858,0.01616399355687667,0.03975348831814405,0.08757192837813503,0.01684547481575137,0.15210392204378936,0.0,0.05646489954640257,0.017187641213343964,0.0,0.04121271510481805,0.0671959352823238,0.0,0.0,0.0671959352823238,0.0,0.03895946033701168,0.04121271510481805,0.0,0.0,0.0,0.03354771516393101,0.0,0.0,0.0,0.0,0.012536453284466917,0.13018671422939887,0.11078183525141316,0.13018671422939887,0.08792023207189525,0.0,0.0,0.015288472673904981,0.026289114618409604,0.025855605782045328,0.0,0.024073201304595573,0.03358142389431293,0.03177907354920283,0.011832491969457584,0.02031757194174044,0.034230189667661504,0.034622546921118505,0.0,0.02322700473521982,0.0,0.021848690065207708,0.0,0.02467980331397381,0.0,0.03965924664450951,0.0,0.0,0.0,0.0,0.04626604001540331,0.01583123226914707,0.0,0.0,0.03156140926330755,0.09235217434549665,0.14170330281346902,0.03277571251544353,0.0,0.0,0.0,0.0,0.015068715756446242,0.0,0.008616388489035152,0.040117901520593344,0.07563468133784639,0.01933181406294276,0.0,0.01933181406294276,0.01802962201061799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01763521956589621,0.03740777065077368,0.037170745439719294,0.043592065487342874,0.05126904695476035,0.08614496259995762,0.11685369739349248,0.04101424501085754,0.013843386241915783,0.020651223282460038,0.011755300189987728,0.0,0.04039443285504307,0.020526700509218548,0.01597692586519074,0.008894296204365158,0.0,0.056663913723099216,0.02637158340048919,0.07055257461309511,0.07282986882114335,0.0,0.0,0.0,0.0,0.016487810364100942,0.0,0.0,0.007680675527731768,0.010871633423530353
0.07206815755833441,0.050722426876192515,0.09596028431358052,0.09815510713535458,0.08048685490702939,0.0,0.06091648809335148,1.0,0.0643166836427554,0.09026151323380849,0.03324689129836907,0.13478875004070218,0.04537285695344663,0.0,0.0,0.0,0.05850768875703904,0.05713925110970856,0.016777610696631896,0.06478541249235868,0.054302216359879654,0.03760127856559509,0.095294092360865,0.0,0.019099768860636097,0.0509362013591207,0.0,0.12689123338349925,0.03533763018514732,0.1220359824018533,0.0,0.035134707024275805,0.08837120172584166,0.008950709254423483,0.011138821001597448,0.033461779148347116,0.010218656500725612,0.021100848152687618,0.017671068023684785,0.0,0.013868255313893366,0.0,0.07747797728103886,0.09738700499967089,0.0,0.006802958310958932,0.045030487366541326,0.16578107204732415,0.05425492344897693,0.025857424397277076,0.024369038491790524,0.051836449517039036,0.01711523603387638,0.06185972749454775,0.0,0.055470535266334366,0.01012954815535758,0.0,0.022761491510304373,0.1743337980149534,0.0,0.0,0.1743337980149534,0.0,0.02218608892296014,0.022761491510304373,0.0,0.0,0.0,0.016945738000852563,0.0,0.0,0.0,0.0,0.06113067173325622,0.09774201260498985,0.13260871011281133,0.09774201260498985,0.09380942041243706,0.0,0.0,0.01344927432715625,0.03546610048962675,0.026120194946047358,0.0,0.0210284779120272,0.08555235982364105,0.02018729097234098,0.019901570695071823,0.020295431052256212,0.06458874641469659,0.052296292727707784,0.0,0.06366570154299822,0.011171920685931355,0.02574048534532257,0.0,0.04392337802814488,0.0,0.049405567733141934,0.0,0.0,0.0,0.0,0.06020465548288453,0.012342516082219401,0.0,0.0,0.05877948355396548,0.08033974547546437,0.1745831130661476,0.012060544767716664,0.0,0.0,0.0,0.0,0.03671544226087221,0.0,0.014034611502337799,0.05541007689702245,0.05061388370450103,0.010995098077446266,0.0,0.010995098077446266,0.031509495739729956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017342507732826064,0.07139289260936324,0.14538264599889372,0.04610410822693996,0.0839077992328976,0.05921303907676863,0.11730790337025979,0.07818785975324453,0.02268258144418727,0.06868391294756337,0.023642920361550857,0.0,0.056571488217084645,0.04038894725452321,0.02373555805292413,0.026313250607659846,0.0,0.11654383892782987,0.022304772499854776,0.035590257139391554,0.04657705582714398,0.0,0.0,0.0,0.0,0.004384847517857008,0.0,0.0,0.058191894707017286,0.003037973516742275
0.10714428567995463,0.033599782079286676,0.036347885382316876,0.02515484893538284,0.07071090294053656,0.0,0.07998373103552137,0.0643166836427554,1.0,0.016075225167920388,0.031940404221424905,0.09353378871914914,0.03888946994501032,0.0,0.0,0.0,0.04983629297112969,0.1227856183906784,0.024293271958746938,0.0988176085356976,0.1317217621166466,0.057692647089456116,0.061554128911650144,0.0,0.02497368969450519,0.054844410601416246,0.0,0.13515167323391622,0.03171671028484059,0.11922726509550313,0.0,0.035543653621856415,0.13150152006598845,0.012821129050465107,0.03384629838546433,0.016451974112283673,0.009988359105842547,0.024494498248951044,0.027960044913636503,0.04625615208635246,0.029787897539162354,0.0,0.0859121636898897,0.08601665187146018,0.0,0.00806448857680479,0.03496673523723856,0.08568326604280616,0.014878143338487566,0.035542425649218286,0.002864021393635568,0.09186848384562227,0.004216450608705771,0.07307618256266014,0.0,0.055143951957196395,0.0076512834307432154,0.0,0.024322434923100194,0.0756948542845997,0.0,0.0,0.0756948542845997,0.0,0.014890731319506231,0.024322434923100194,0.0,0.0,0.0,0.014502781205185876,0.0,0.0,0.0,0.0,0.04104741180440568,0.11759425098728817,0.15737666706825193,0.11759425098728817,0.35392106355627284,0.0,0.0,0.01992115084240217,0.03480312483474593,0.014975481198024838,0.0,0.011497707122442892,0.045392701762589624,0.030783468810072705,0.03307015999574658,0.0,0.030733821087215542,0.04899896726053812,0.0,0.02192035555955219,0.0,0.030272820334108826,0.0,0.022604658967671654,0.0,0.07020279888147368,0.0,0.0,0.0,0.0,0.022381264566369127,0.03499677377777867,0.0,0.0,0.054188289806731856,0.07628118033618664,0.15812167758922513,0.009451278596288807,0.0,0.0,0.0,0.0,0.003015658038188378,0.0,0.010651657040000375,0.03802504896223575,0.021580040690881642,0.03430484249903971,0.0,0.03430484249903971,0.018519018480380317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04795794154872035,0.04598493322030119,0.016367287963932622,0.05576824844306414,0.028648131687473575,0.11544124716035098,0.05243792045434602,0.030726948170577275,0.03600028680969643,0.01054392217437656,0.0,0.04436503722958005,0.006818612623833241,0.029178794459709785,0.05441779028564227,0.0,0.052430505514337915,0.006192173592405011,0.02797922760765039,0.04143829542806231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036508512555454654,0.02559176044796924
0.03201034170672543,0.043320995239723124,0.048730057783770264,0.02236804235443154,0.04051805022618331,0.0,0.011249574518917674,0.09026151323380849,0.016075225167920388,1.0000000000000009,0.01413474847024171,0.0290470407890422,0.026897423005305572,0.0,0.0,0.0,0.02345904141409038,0.03639096996285341,0.027485157350492385,0.01070048072274768,0.0058626385405694285,0.004132350985535007,0.017331392996422067,0.0,0.017603384988313743,0.012826498595638875,0.0,0.03609847338933245,0.03247235497703272,0.02817196644453506,0.0,0.023890806635294047,0.02923020199385284,0.013455825310748374,0.0011020877527103993,0.0630113174941002,0.011845138145806724,0.005816893755013856,0.022180371385177197,0.0,0.011939748678889308,0.0,0.019958698384218265,0.06209456566995403,0.0,0.01943998387695599,0.025960743482502543,0.05375730755321843,0.024929456269904116,0.02751485074329614,0.01935020253012247,0.03898850752587078,0.007632721719763113,0.03913662170149867,0.0,0.008881652171550812,0.01463065062025773,0.0,0.004480715984999798,0.07926429908731797,0.0,0.0,0.07926429908731797,0.0,0.021041166521674277,0.004480715984999798,0.0,0.0,0.0,0.00834485625123208,0.0,0.0,0.0,0.0,0.02620304392535518,0.021282426220816587,0.030101816338742638,0.021282426220816587,0.04004948773083787,0.0,0.0,0.025685198963036997,0.03084989616564841,0.016866910468882296,0.0,0.02720038950648773,0.027320394143051346,0.005216859988866361,0.01585406293676549,0.01569924103763673,0.02408675987510324,0.045785636880641425,0.0,0.027304612398493425,0.03729466691581452,0.022223472351949602,0.0,0.02435160710541911,0.0,0.028169927891186722,0.0,0.0,0.0,0.0,0.06460219997380183,0.013755368037371296,0.0,0.0,0.013704223660935494,0.042722279090485274,0.07051497405038802,0.017691120410836286,0.0,0.0,0.0,0.0,0.035327856654316855,0.0,0.015667601160587196,0.02297561195581364,0.024892277997680186,0.012439517068849841,0.0,0.012439517068849841,0.007357370089349754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012801574290130114,0.023614449059626223,0.06242142141913806,0.007418469749193532,0.02536346762944473,0.016501481180234277,0.04141712320829072,0.03007591023250915,0.026287185819100056,0.13386797739059542,0.00756745957819653,0.0,0.0037938289676034353,0.008678301271307004,0.04147464280544992,0.013006464106842341,0.0,0.059724088260038284,0.008390831949281433,0.0053135547975708694,0.009684212262222323,0.0,0.0,0.0,0.0,0.00957460764728225,0.0,0.0,0.044250502119220554,0.03243092924625516
